,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possesion,offspring
1814,44.0,1.0,1,10.0,1,1,2.0,3.0,basic,4.0,1.0,0,2,executive,264555.0,0,3,1,0
1815,50.0,0.0,1,7.0,0,1,2.0,3.0,standard,4.0,1.0,0,1,seniormanager,336270.0,0,1,1,0
1816,22.0,1.0,3,8.0,0,1,2.0,3.0,basic,5.0,1.0,0,2,executive,256425.0,0,0,1,0
1817,33.0,1.0,2,6.0,2,1,2.0,3.0,deluxe,4.0,2.0,0,1,manager,313920.0,0,3,0,0
1818,56.0,1.0,1,17.0,0,1,2.0,3.0,superdeluxe,4.0,4.0,0,2,avp,470400.0,0,2,1,0
1819,46.0,0.0,2,18.0,1,0,2.0,3.0,superdeluxe,4.0,2.0,0,2,avp,420000.0,0,3,0,0
1820,20.0,0.0,3,9.0,0,1,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,376350.0,0,1,1,0
1821,53.0,1.0,1,28.0,1,0,3.0,5.0,superdeluxe,3.0,7.0,0,2,avp,483405.0,0,2,1,2
1822,29.0,1.0,2,15.0,0,0,4.0,4.0,standard,4.0,3.0,0,3,seniormanager,417735.0,0,0,1,3
1823,23.0,1.0,2,12.0,0,1,3.0,4.0,basic,3.0,5.0,0,3,executive,309450.0,0,3,1,2
1824,20.0,1.0,2,35.0,0,0,3.0,4.0,deluxe,3.0,3.0,0,4,manager,345480.0,0,1,1,2
1825,55.0,1.0,2,9.0,0,0,3.0,4.0,basic,3.0,5.0,0,4,avp,485325.0,0,3,1,2
1826,23.0,1.0,2,10.0,1,0,3.0,5.0,basic,4.0,3.0,0,2,executive,310425.0,1,0,0,2
1827,49.0,1.0,2,15.0,0,1,3.0,5.0,deluxe,3.0,5.0,0,2,manager,426540.0,0,3,1,1
1828,34.0,1.0,2,7.0,0,0,3.0,5.0,standard,3.0,2.0,0,1,seniormanager,335730.0,0,2,1,1
1829,39.0,0.0,2,31.0,1,1,3.0,5.0,deluxe,3.0,7.0,0,2,manager,359385.0,0,3,0,1
1830,26.0,0.0,3,11.0,1,1,2.0,3.0,basic,4.0,2.0,1,2,executive,257745.0,1,0,1,0
1831,30.0,0.0,3,18.0,0,1,2.0,3.0,deluxe,4.0,1.0,1,2,manager,344640.0,0,2,0,0
1832,50.0,0.0,1,16.0,0,1,2.0,3.0,standard,4.0,5.0,1,1,seniormanager,376815.0,0,1,1,0
1833,57.0,1.0,1,8.0,0,1,2.0,3.0,standard,4.0,5.0,1,2,seniormanager,379545.0,0,1,1,0
1834,39.0,1.0,2,28.0,1,0,4.0,4.0,deluxe,3.0,7.0,0,2,manager,350565.0,0,2,1,3
1835,43.0,1.0,2,33.0,0,0,3.0,5.0,deluxe,3.0,3.0,1,2,manager,326775.0,0,2,1,1
1836,49.0,1.0,1,15.0,0,1,3.0,5.0,deluxe,3.0,2.0,0,2,manager,378000.0,0,3,1,1
1837,40.0,1.0,1,31.0,0,1,3.0,5.0,deluxe,3.0,3.0,0,1,manager,344805.0,0,1,0,1
1838,30.0,0.0,1,18.0,0,1,3.0,5.0,deluxe,3.0,3.0,0,2,manager,316740.0,0,2,0,1
1839,42.0,0.0,1,21.0,0,0,3.0,5.0,standard,3.0,2.0,0,2,seniormanager,347685.0,0,3,1,1
1840,39.0,1.0,1,7.0,0,1,3.0,5.0,basic,3.0,3.0,0,1,executive,317370.0,0,1,1,2
1841,39.0,1.0,1,10.0,0,0,3.0,5.0,basic,4.0,3.0,0,1,executive,300000.0,0,2,0,2
1842,50.0,1.0,1,14.0,0,0,3.0,5.0,standard,3.0,2.0,0,1,seniormanager,431370.0,0,0,0,2
1843,37.0,1.0,1,33.0,1,1,3.0,5.0,deluxe,3.0,7.0,0,2,manager,350000.0,0,1,0,1
1844,21.0,0.0,2,11.0,1,1,3.0,5.0,basic,3.0,3.0,0,3,executive,310545.0,0,2,0,2
1845,45.0,1.0,2,33.0,1,1,3.0,5.0,deluxe,3.0,3.0,0,3,manager,347445.0,0,3,0,2
1846,31.0,1.0,1,23.0,0,0,3.0,5.0,basic,3.0,3.0,0,2,executive,536850.0,0,0,0,2
1847,20.0,1.0,1,10.0,1,0,3.0,4.0,basic,3.0,3.0,0,4,executive,324960.0,1,3,1,2
1848,32.0,1.0,1,11.0,1,0,3.0,4.0,basic,3.0,6.0,0,4,executive,318795.0,0,2,1,2
1849,31.0,0.0,2,15.0,1,1,2.0,2.0,deluxe,3.0,3.0,0,3,manager,381195.0,0,2,1,1
1850,31.0,0.0,3,24.0,1,0,4.0,5.0,basic,3.0,7.0,0,1,executive,324885.0,1,0,1,2
1851,37.0,1.0,2,17.0,1,1,4.0,4.0,deluxe,3.0,3.0,0,1,manager,325485.0,0,3,0,1
1852,36.0,1.0,1,7.0,2,0,3.0,5.0,basic,3.0,2.0,0,2,executive,407940.0,1,0,0,1
1853,29.0,1.0,1,8.0,0,1,3.0,5.0,basic,3.0,3.0,0,2,executive,297435.0,0,0,1,2
1854,53.0,1.0,1,8.0,0,0,4.0,5.0,deluxe,3.0,5.0,0,4,manager,382575.0,0,3,1,3
1855,36.0,1.0,1,12.0,0,0,3.0,4.0,basic,3.0,5.0,0,3,executive,272685.0,0,2,0,2
1856,25.0,1.0,2,9.0,0,1,3.0,1.0,basic,3.0,3.0,0,4,executive,309435.0,0,2,1,2
1857,57.0,1.0,1,15.0,1,0,3.0,5.0,superdeluxe,3.0,3.0,0,1,avp,417180.0,0,2,0,2
1858,26.0,1.0,1,15.0,1,0,4.0,4.0,basic,3.0,7.0,0,2,executive,310455.0,0,2,0,2
1859,38.0,1.0,2,17.0,1,0,4.0,4.0,deluxe,3.0,2.0,0,1,manager,465885.0,0,3,0,2
1860,45.0,0.0,2,13.0,1,1,2.0,3.0,deluxe,3.0,1.0,0,1,manager,354165.0,0,3,1,0
1861,52.0,1.0,2,13.0,2,0,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,371505.0,0,2,0,1
1862,53.0,1.0,2,9.0,0,1,2.0,3.0,standard,3.0,7.0,0,1,manager,375840.0,1,0,0,1
1863,38.0,1.0,2,8.0,2,0,2.0,3.0,deluxe,3.0,7.0,0,2,manager,300000.0,0,0,1,0
1864,22.0,1.0,2,12.0,1,1,2.0,3.0,basic,3.0,3.0,0,2,executive,255525.0,1,0,0,1
1865,31.0,1.0,2,8.0,1,1,2.0,3.0,basic,3.0,1.0,0,2,executive,251415.0,0,2,1,0
1866,20.0,1.0,2,17.0,1,1,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,256995.0,0,2,1,0
1867,,1.0,2,15.0,1,0,2.0,3.0,deluxe,3.0,2.0,0,2,manager,,0,0,0,0
1868,43.0,1.0,3,,1,1,2.0,3.0,deluxe,3.0,3.0,0,1,manager,320000.0,0,3,1,0
1869,29.0,0.0,1,8.0,1,1,4.0,4.0,basic,3.0,3.0,0,1,executive,322395.0,0,0,1,1
1870,51.0,1.0,1,20.0,0,0,2.0,3.0,standard,3.0,2.0,0,4,seniormanager,370000.0,0,2,1,1
1871,32.0,1.0,1,25.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,4,manager,320640.0,0,2,1,1
1872,33.0,1.0,1,12.0,1,1,4.0,4.0,basic,3.0,3.0,0,1,executive,309510.0,0,3,0,2
1873,31.0,1.0,1,8.0,1,1,4.0,4.0,basic,3.0,3.0,0,2,executive,331575.0,1,3,1,1
1874,31.0,0.0,1,16.0,0,0,3.0,5.0,basic,3.0,3.0,0,3,executive,311805.0,0,3,1,2
1875,43.0,0.0,1,32.0,0,0,3.0,5.0,deluxe,3.0,3.0,0,4,manager,300000.0,0,2,0,2
1876,24.0,1.0,2,7.0,0,0,2.0,3.0,basic,3.0,3.0,1,2,executive,257550.0,1,0,0,0
1877,20.0,1.0,2,34.0,0,0,4.0,4.0,basic,3.0,3.0,0,2,executive,400000.0,0,2,1,3
1878,37.0,1.0,1,8.0,1,0,2.0,3.0,deluxe,3.0,1.0,0,1,manager,295005.0,0,0,0,1
1879,29.0,0.0,1,16.0,0,0,2.0,3.0,basic,3.0,5.0,0,1,executive,400000.0,0,3,1,0
1880,36.0,1.0,1,13.0,2,0,3.0,6.0,basic,3.0,3.0,0,4,executive,320000.0,0,1,1,2
1881,37.0,1.0,3,22.0,1,0,3.0,6.0,basic,3.0,6.0,0,4,executive,439905.0,1,2,0,2
1882,29.0,1.0,2,13.0,1,0,4.0,4.0,basic,3.0,2.0,0,4,executive,310650.0,0,2,1,3
1883,31.0,1.0,2,20.0,1,0,4.0,4.0,standard,3.0,3.0,0,3,seniormanager,372705.0,0,2,0,3
1884,29.0,1.0,2,13.0,0,0,3.0,6.0,basic,3.0,3.0,0,1,executive,312630.0,1,0,0,2
1885,27.0,1.0,1,16.0,1,0,3.0,6.0,basic,3.0,3.0,0,2,executive,262035.0,1,0,0,1
1886,50.0,1.0,1,7.0,0,0,2.0,3.0,standard,3.0,3.0,1,2,seniormanager,365655.0,1,3,0,0
1887,,0.0,3,18.0,2,1,1.0,1.0,deluxe,3.0,2.0,0,3,manager,,0,0,1,0
1888,28.0,1.0,2,25.0,1,0,2.0,3.0,deluxe,3.0,2.0,0,4,manager,323025.0,0,2,0,1
1889,50.0,1.0,2,8.0,0,0,4.0,5.0,deluxe,3.0,7.0,0,1,manager,340800.0,0,2,0,1
1890,37.0,0.0,2,15.0,0,1,1.0,3.0,basic,3.0,2.0,0,4,seniormanager,273465.0,0,2,0,0
1891,47.0,1.0,2,14.0,0,0,2.0,3.0,superdeluxe,4.0,2.0,0,2,avp,502800.0,0,3,0,0
1892,41.0,1.0,2,9.0,1,0,2.0,3.0,deluxe,3.0,2.0,0,2,manager,332025.0,0,2,0,1
1893,30.0,0.0,3,10.0,1,1,2.0,3.0,basic,3.0,2.0,0,2,executive,268770.0,0,2,1,1
1894,31.0,0.0,2,15.0,1,0,2.0,3.0,basic,3.0,2.0,0,1,executive,251250.0,1,0,1,0
1895,50.0,1.0,2,6.0,0,0,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,347955.0,1,2,1,0
1896,58.0,0.0,2,27.0,1,1,2.0,3.0,deluxe,4.0,6.0,0,2,manager,363315.0,0,1,1,1
1897,29.0,1.0,2,15.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,2,avp,382125.0,0,2,1,0
1898,59.0,0.0,2,15.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,2,manager,338970.0,0,3,0,1
1899,26.0,0.0,3,14.0,2,0,2.0,3.0,standard,3.0,2.0,0,2,seniormanager,377205.0,1,2,1,0
1900,56.0,1.0,2,24.0,1,0,2.0,3.0,superdeluxe,4.0,1.0,0,2,avp,504060.0,1,0,0,0
1901,55.0,0.0,3,6.0,1,1,2.0,3.0,standard,3.0,1.0,0,2,manager,299535.0,0,2,0,1
1902,40.0,0.0,2,6.0,0,0,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,336735.0,0,1,1,0
1903,51.0,0.0,2,12.0,0,1,2.0,3.0,standard,3.0,2.0,0,2,seniormanager,351480.0,0,3,1,1
1904,32.0,1.0,2,8.0,0,0,2.0,3.0,basic,3.0,2.0,0,2,executive,271125.0,0,2,0,1
1905,34.0,0.0,2,17.0,1,0,2.0,4.0,standard,3.0,3.0,0,2,seniormanager,380000.0,1,1,0,1
1906,38.0,0.0,2,9.0,1,0,2.0,3.0,basic,3.0,6.0,0,2,executive,300000.0,0,2,1,0
1907,41.0,0.0,3,14.0,0,1,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,429030.0,0,3,1,0
1908,26.0,0.0,3,,1,1,2.0,3.0,basic,3.0,3.0,0,2,executive,249600.0,1,3,1,0
1909,42.0,1.0,2,18.0,1,0,2.0,3.0,deluxe,4.0,5.0,0,1,manager,316605.0,0,3,1,0
1910,33.0,1.0,2,19.0,0,0,2.0,3.0,deluxe,3.0,3.0,0,1,manager,317715.0,0,2,0,0
1911,,0.0,2,16.0,1,0,2.0,3.0,basic,4.0,2.0,0,2,executive,266070.0,1,0,0,0
1912,36.0,0.0,2,14.0,0,0,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,387615.0,0,2,0,1
1913,38.0,0.0,2,15.0,0,1,2.0,4.0,basic,3.0,2.0,0,1,executive,259500.0,0,3,1,0
1914,19.0,1.0,3,15.0,0,1,2.0,3.0,basic,3.0,2.0,0,1,executive,263040.0,0,3,1,0
1915,34.0,1.0,2,15.0,0,1,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,400000.0,0,1,0,0
1916,39.0,1.0,2,15.0,1,0,2.0,3.0,deluxe,4.0,3.0,0,2,manager,322260.0,0,0,0,0
1917,40.0,1.0,2,9.0,0,0,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,411150.0,0,3,0,1
1918,32.0,1.0,2,15.0,1,1,2.0,4.0,deluxe,3.0,3.0,0,1,manager,370695.0,0,3,0,1
1919,52.0,1.0,3,14.0,1,1,2.0,3.0,superdeluxe,3.0,3.0,0,2,avp,477090.0,0,1,1,0
1920,46.0,1.0,2,32.0,0,0,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,367425.0,1,0,0,0
1921,40.0,0.0,2,7.0,2,1,2.0,3.0,standard,4.0,2.0,0,1,seniormanager,380985.0,0,2,1,0
1922,50.0,0.0,2,23.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,2,manager,346410.0,0,3,1,0
1923,56.0,1.0,2,12.0,0,0,2.0,3.0,king,4.0,1.0,0,2,vp,522675.0,0,3,0,0
1924,,1.0,2,7.0,0,0,2.0,3.0,basic,3.0,5.0,0,1,executive,264300.0,0,2,0,1
1925,,1.0,2,13.0,1,0,2.0,3.0,basic,3.0,2.0,0,2,executive,,0,2,0,0
1926,26.0,0.0,3,10.0,0,1,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,352635.0,0,3,1,0
1927,22.0,0.0,3,6.0,2,1,2.0,3.0,standard,3.0,2.0,0,2,seniormanager,300000.0,0,3,1,1
1928,33.0,1.0,2,26.0,0,0,2.0,4.0,deluxe,3.0,2.0,0,1,manager,355470.0,0,1,0,1
1929,21.0,0.0,2,16.0,2,0,2.0,3.0,basic,3.0,3.0,0,2,executive,263130.0,0,0,0,0
1930,34.0,0.0,2,18.0,2,1,2.0,4.0,basic,3.0,7.0,0,2,executive,273915.0,1,0,1,0
1931,36.0,1.0,3,27.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,1,manager,322320.0,0,3,0,1
1932,26.0,0.0,2,7.0,1,1,2.0,3.0,basic,3.0,3.0,0,1,executive,249315.0,0,3,1,0
1933,30.0,0.0,2,11.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,2,manager,367995.0,0,1,0,0
1934,38.0,0.0,3,11.0,0,0,2.0,3.0,standard,3.0,5.0,0,1,seniormanager,315105.0,0,1,1,1
1935,30.0,1.0,2,18.0,0,0,2.0,3.0,deluxe,3.0,1.0,0,2,manager,316005.0,0,3,1,0
1936,45.0,1.0,2,12.0,0,0,2.0,3.0,superdeluxe,3.0,4.0,0,1,avp,458625.0,0,3,1,0
1937,34.0,0.0,2,7.0,1,0,2.0,3.0,superdeluxe,3.0,2.0,0,2,avp,479655.0,0,1,1,1
1938,54.0,1.0,2,7.0,0,1,3.0,5.0,basic,3.0,2.0,0,3,executive,366465.0,0,3,1,1
1939,52.0,1.0,1,11.0,1,0,3.0,6.0,basic,3.0,3.0,0,2,executive,331170.0,0,2,0,1
1940,43.0,1.0,1,9.0,2,0,3.0,5.0,superdeluxe,3.0,1.0,0,2,vp,535845.0,0,3,0,2
1941,31.0,0.0,1,11.0,1,0,4.0,4.0,basic,3.0,3.0,0,2,executive,325725.0,0,2,0,2
1942,30.0,1.0,2,14.0,1,0,4.0,5.0,deluxe,3.0,3.0,0,2,manager,350850.0,0,2,0,1
1943,40.0,1.0,1,8.0,2,1,2.0,3.0,basic,3.0,1.0,0,4,executive,,0,0,0,1
1944,22.0,0.0,1,24.0,1,0,1.0,3.0,basic,3.0,2.0,0,4,executive,253845.0,0,0,0,0
1945,32.0,0.0,1,15.0,1,1,2.0,2.0,basic,3.0,2.0,0,4,executive,337980.0,0,3,0,1
1946,24.0,1.0,1,16.0,1,0,2.0,3.0,basic,3.0,3.0,0,3,executive,250905.0,0,2,1,1
1947,39.0,1.0,1,10.0,2,0,2.0,,superdeluxe,3.0,1.0,0,3,avp,280560.0,0,2,1,1
1948,49.0,1.0,1,10.0,0,1,2.0,3.0,deluxe,3.0,4.0,0,4,manager,322560.0,0,1,0,1
1949,30.0,1.0,2,9.0,0,1,2.0,3.0,deluxe,3.0,2.0,1,1,manager,351285.0,0,1,1,0
1950,29.0,0.0,3,15.0,0,1,2.0,3.0,standard,3.0,2.0,1,2,seniormanager,382335.0,0,1,1,0
1951,47.0,0.0,2,12.0,0,1,2.0,4.0,standard,3.0,5.0,1,1,seniormanager,450000.0,0,3,1,1
1952,52.0,1.0,2,7.0,1,1,2.0,3.0,standard,3.0,2.0,1,2,seniormanager,365205.0,0,2,1,0
1953,37.0,1.0,2,16.0,0,0,2.0,3.0,standard,3.0,3.0,1,2,seniormanager,344745.0,0,2,0,0
1954,30.0,1.0,2,8.0,1,0,2.0,3.0,deluxe,3.0,1.0,1,2,manager,252450.0,0,2,0,0
1955,37.0,1.0,2,30.0,1,0,3.0,2.0,deluxe,3.0,1.0,0,4,manager,332895.0,0,2,0,2
1956,20.0,0.0,3,15.0,1,1,2.0,1.0,basic,3.0,2.0,0,3,executive,311325.0,0,2,1,1
1957,29.0,0.0,2,8.0,1,0,2.0,2.0,deluxe,3.0,5.0,0,4,manager,465345.0,0,2,1,1
1958,20.0,1.0,2,15.0,1,1,2.0,2.0,basic,4.0,2.0,0,3,executive,314790.0,0,3,1,1
1959,34.0,1.0,1,17.0,2,0,3.0,5.0,deluxe,3.0,3.0,0,4,manager,358875.0,0,2,0,1
1960,33.0,0.0,2,15.0,1,1,2.0,3.0,superdeluxe,3.0,2.0,0,2,executive,274245.0,1,3,0,0
1961,38.0,1.0,1,14.0,0,1,4.0,5.0,deluxe,3.0,3.0,0,2,manager,378930.0,0,1,0,2
1962,36.0,0.0,1,27.0,0,0,2.0,3.0,standard,3.0,2.0,0,2,seniormanager,357570.0,0,2,1,0
1963,,1.0,1,14.0,1,0,2.0,3.0,deluxe,3.0,6.0,0,1,manager,271560.0,0,2,0,0
1964,36.0,0.0,1,9.0,0,0,2.0,3.0,deluxe,3.0,4.0,0,1,manager,327075.0,0,3,0,0
1965,36.0,0.0,1,10.0,0,0,2.0,4.0,deluxe,3.0,3.0,0,1,manager,300000.0,0,2,0,1
1966,35.0,1.0,1,9.0,0,1,2.0,3.0,basic,3.0,4.0,0,1,executive,264315.0,0,3,0,0
1967,30.0,0.0,1,,1,0,2.0,3.0,deluxe,3.0,1.0,0,2,manager,291705.0,0,2,0,1
1968,35.0,1.0,1,11.0,0,0,2.0,3.0,deluxe,3.0,1.0,0,2,manager,311100.0,0,0,0,1
1969,40.0,1.0,1,10.0,2,0,2.0,3.0,basic,3.0,2.0,0,2,executive,259110.0,1,2,0,0
1970,30.0,0.0,1,11.0,2,0,2.0,3.0,standard,3.0,4.0,0,2,seniormanager,392835.0,0,0,0,1
1971,23.0,1.0,1,14.0,1,1,2.0,3.0,basic,3.0,2.0,0,2,executive,260000.0,1,2,0,1
1972,40.0,1.0,1,8.0,0,0,2.0,3.0,standard,3.0,4.0,0,2,seniormanager,315930.0,1,0,0,0
1973,30.0,1.0,1,19.0,1,0,2.0,4.0,basic,3.0,2.0,0,1,executive,260805.0,0,0,1,1
1974,38.0,0.0,1,18.0,1,0,2.0,3.0,basic,3.0,1.0,0,2,executive,255255.0,1,3,1,0
1975,34.0,0.0,1,22.0,1,0,2.0,3.0,standard,4.0,2.0,0,2,seniormanager,314730.0,0,2,1,0
1976,,0.0,1,24.0,1,0,2.0,3.0,deluxe,4.0,1.0,0,2,manager,300000.0,0,2,1,0
1977,41.0,0.0,1,8.0,1,1,2.0,3.0,superdeluxe,3.0,5.0,0,1,avp,388155.0,0,0,0,0
1978,54.0,0.0,1,23.0,0,1,2.0,3.0,deluxe,3.0,4.0,0,1,manager,344985.0,0,3,1,0
1979,42.0,0.0,1,8.0,1,1,2.0,4.0,standard,3.0,2.0,0,2,seniormanager,360435.0,0,1,0,1
1980,37.0,1.0,1,10.0,2,0,2.0,4.0,basic,3.0,2.0,0,1,executive,300000.0,0,0,0,1
1981,,1.0,1,8.0,1,1,2.0,3.0,basic,3.0,1.0,0,1,executive,271995.0,0,3,1,1
1982,51.0,1.0,1,7.0,0,0,2.0,3.0,deluxe,3.0,7.0,0,2,manager,357060.0,0,2,0,1
1983,39.0,1.0,1,27.0,0,0,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,367845.0,0,2,0,0
1984,18.0,1.0,1,14.0,0,1,3.0,5.0,deluxe,3.0,3.0,0,4,manager,317010.0,0,0,0,1
1985,37.0,0.0,1,9.0,0,0,3.0,6.0,basic,3.0,5.0,1,1,executive,323625.0,1,3,0,1
1986,32.0,1.0,2,18.0,0,1,2.0,1.0,deluxe,3.0,2.0,0,4,manager,261225.0,0,3,0,1
1987,29.0,1.0,2,24.0,0,1,2.0,3.0,deluxe,3.0,1.0,0,3,manager,327900.0,0,1,1,1
1988,42.0,0.0,2,17.0,0,0,3.0,1.0,superdeluxe,4.0,7.0,0,3,avp,430000.0,0,0,1,2
1989,30.0,1.0,2,16.0,1,0,3.0,5.0,basic,3.0,6.0,0,4,executive,554670.0,0,1,0,2
1990,57.0,1.0,1,21.0,1,0,2.0,3.0,deluxe,3.0,2.0,0,4,manager,,0,0,1,1
1991,31.0,1.0,1,14.0,1,1,2.0,3.0,basic,3.0,2.0,0,3,executive,256830.0,0,2,1,1
1992,40.0,1.0,1,24.0,1,0,2.0,2.0,basic,3.0,2.0,0,4,executive,356280.0,0,3,0,1
1993,33.0,1.0,1,7.0,1,0,2.0,3.0,basic,3.0,4.0,0,4,executive,262665.0,0,2,0,1
1994,43.0,1.0,1,,1,1,2.0,,deluxe,3.0,1.0,0,4,manager,306660.0,0,0,1,1
1995,32.0,0.0,1,10.0,1,0,2.0,3.0,deluxe,3.0,3.0,0,4,manager,314490.0,0,2,0,1
1996,,1.0,1,18.0,2,0,2.0,1.0,basic,3.0,1.0,0,3,executive,266190.0,0,2,0,1
1997,34.0,0.0,1,17.0,1,1,2.0,3.0,basic,3.0,4.0,0,5,executive,264555.0,0,3,1,1
1998,52.0,0.0,2,15.0,1,0,2.0,3.0,superdeluxe,3.0,6.0,0,1,avp,473055.0,0,3,1,1
1999,47.0,1.0,2,13.0,0,1,2.0,3.0,standard,3.0,2.0,0,2,seniormanager,474180.0,0,1,1,1
2000,34.0,0.0,1,30.0,2,1,2.0,3.0,deluxe,3.0,3.0,1,2,manager,341220.0,0,2,0,0
2001,34.0,0.0,1,7.0,1,0,2.0,3.0,basic,3.0,1.0,1,2,executive,300000.0,1,2,0,1
2002,45.0,0.0,1,8.0,0,0,2.0,3.0,basic,4.0,4.0,1,2,executive,278370.0,1,2,0,1
2003,,1.0,1,7.0,2,0,2.0,3.0,basic,3.0,7.0,1,2,executive,277185.0,1,0,1,0
2004,49.0,1.0,1,9.0,0,0,2.0,3.0,king,4.0,6.0,1,1,vp,532755.0,0,2,1,1
2005,49.0,1.0,1,10.0,1,0,2.0,4.0,deluxe,3.0,3.0,1,1,manager,323250.0,0,2,0,1
2006,48.0,1.0,1,21.0,0,0,2.0,3.0,deluxe,3.0,1.0,1,1,manager,330315.0,0,3,0,1
2007,,1.0,1,10.0,1,0,2.0,3.0,basic,3.0,2.0,0,2,executive,273210.0,0,3,0,0
2008,21.0,1.0,1,16.0,0,0,2.0,1.0,basic,3.0,2.0,0,4,executive,260000.0,0,0,0,1
2009,41.0,1.0,1,9.0,0,1,2.0,2.0,deluxe,3.0,5.0,0,3,manager,318705.0,0,3,1,1
2010,44.0,1.0,1,32.0,0,0,2.0,3.0,deluxe,3.0,3.0,0,4,manager,300000.0,0,2,0,1
2011,41.0,1.0,3,15.0,1,0,2.0,4.0,superdeluxe,3.0,3.0,0,2,avp,500000.0,0,0,1,1
2012,46.0,1.0,1,32.0,1,0,4.0,5.0,deluxe,3.0,3.0,0,1,manager,378015.0,0,3,0,2
2013,40.0,1.0,1,12.0,1,0,4.0,5.0,deluxe,3.0,2.0,0,2,manager,373755.0,0,1,1,2
2014,51.0,1.0,2,7.0,2,0,2.0,4.0,superdeluxe,3.0,1.0,0,3,avp,509865.0,1,3,1,1
2015,51.0,1.0,2,8.0,2,0,3.0,5.0,king,3.0,5.0,0,3,vp,513105.0,0,2,1,2
2016,27.0,1.0,2,30.0,1,0,3.0,5.0,basic,3.0,3.0,0,4,executive,369420.0,0,3,1,2
2017,22.0,1.0,2,16.0,2,1,3.0,5.0,basic,3.0,3.0,0,3,executive,308550.0,0,2,0,2
2018,30.0,1.0,3,25.0,1,1,3.0,4.0,basic,3.0,2.0,0,3,executive,323910.0,0,3,1,1
2019,29.0,0.0,3,15.0,1,1,3.0,4.0,basic,3.0,3.0,0,3,executive,422685.0,0,2,1,1
2020,42.0,1.0,2,8.0,0,0,3.0,4.0,basic,4.0,7.0,0,3,executive,315540.0,0,2,1,1
2021,40.0,1.0,2,7.0,0,0,3.0,4.0,basic,3.0,2.0,0,3,executive,259905.0,0,3,1,1
2022,36.0,0.0,3,7.0,0,0,4.0,4.0,standard,3.0,2.0,0,1,seniormanager,331260.0,0,2,0,1
2023,39.0,1.0,3,7.0,0,1,4.0,4.0,deluxe,3.0,3.0,0,1,manager,360000.0,0,3,0,2
2024,35.0,1.0,2,32.0,2,1,4.0,4.0,deluxe,3.0,5.0,0,2,manager,300000.0,0,3,1,2
2025,21.0,0.0,2,15.0,0,1,3.0,5.0,deluxe,3.0,3.0,0,3,manager,327300.0,0,1,1,2
2026,31.0,0.0,2,17.0,1,1,3.0,4.0,basic,4.0,3.0,1,3,executive,270000.0,1,3,1,0
2027,56.0,1.0,2,11.0,0,0,3.0,6.0,king,3.0,3.0,0,4,vp,509250.0,0,2,1,1
2028,58.0,1.0,1,9.0,1,1,3.0,5.0,deluxe,3.0,4.0,0,3,manager,364965.0,0,2,0,1
2029,32.0,1.0,1,6.0,1,0,3.0,4.0,basic,3.0,3.0,0,3,executive,426225.0,0,2,0,0
2030,57.0,1.0,1,7.0,1,0,3.0,4.0,standard,3.0,5.0,0,4,seniormanager,391305.0,0,2,0,1
2031,26.0,1.0,1,14.0,1,1,3.0,4.0,standard,3.0,2.0,0,3,seniormanager,351735.0,0,2,0,1
2032,24.0,1.0,1,8.0,2,0,3.0,4.0,basic,3.0,2.0,0,3,executive,326625.0,0,2,0,1
2033,37.0,0.0,1,8.0,1,1,3.0,5.0,basic,3.0,3.0,0,4,executive,370350.0,0,1,0,1
2034,54.0,1.0,2,12.0,1,0,2.0,3.0,superdeluxe,5.0,1.0,0,3,avp,461220.0,0,2,0,0
2035,33.0,1.0,2,7.0,2,1,2.0,3.0,standard,4.0,5.0,0,3,seniormanager,355905.0,0,3,0,0
2036,52.0,0.0,2,9.0,1,1,2.0,3.0,standard,4.0,1.0,0,3,seniormanager,400000.0,0,0,0,0
2037,26.0,1.0,3,16.0,1,0,2.0,3.0,basic,5.0,2.0,0,3,executive,270000.0,0,2,1,0
2038,,1.0,3,9.0,1,1,2.0,3.0,basic,4.0,2.0,0,4,executive,,0,2,1,0
2039,52.0,0.0,2,12.0,2,0,2.0,3.0,standard,4.0,1.0,0,3,seniormanager,400000.0,0,1,1,0
