,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,Married,CarPossesion,NumberOfOffspring,Single,NumberOfFollowups > NumberOfPersonVisiting,ProductPitched_Designation,Income / child,MoneyforOneTrip,AllOfcontact,NumberOfPersonVisiting - NumberOfOffspring,ProdTaken
1633,37,0.0,2.0,10,1.0,1.0,2.0,5,2.0,1.0,2,0.0,0.0,2.0,353,1.0,0.0,1,1,1,2_2,352.964703529647,2118.0,20,1.0,0
1634,30,1.0,3.0,8,1.0,1.0,2.0,5,4.0,1.0,2,0.0,0.0,4.0,313,0.0,1.0,1,0,1,4_4,312.968703129687,1878.0,18,1.0,0
1635,35,1.0,2.0,9,1.0,0.0,2.0,5,2.0,1.0,3,0.0,-1.0,2.0,330,2.0,0.0,1,1,1,2_2,329.96700329967,1320.0,19,1.0,0
1636,41,1.0,2.0,14,1.0,1.0,3.0,4,2.0,0.0,8,0.0,1.0,2.0,366,1.0,1.0,1,1,0,2_2,365.963403659634,549.0,22,2.0,0
1637,38,1.0,2.0,14,1.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,324,0.0,0.0,1,0,0,2_2,323.967603239676,1296.0,22,2.0,0
1638,53,1.0,2.0,16,1.0,1.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,300,2.0,0.0,1,1,0,2_2,299.97000299970006,720.0,24,2.0,0
1639,40,0.0,2.0,14,1.0,0.0,3.0,4,2.0,1.0,2,0.0,2.0,2.0,300,3.0,0.0,1,1,0,2_2,299.97000299970006,1800.0,22,2.0,0
1640,37,1.0,2.0,15,2.0,1.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,381,1.0,1.0,2,1,0,2_2,190.49047547622618,914.4,23,1.0,0
1641,43,0.0,2.0,31,1.0,1.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,330,3.0,0.0,1,1,0,2_2,329.96700329967,792.0,39,2.0,0
1642,33,1.0,2.0,6,1.0,1.0,3.0,4,3.0,1.0,2,0.0,2.0,3.0,345,3.0,1.0,2,1,0,3_3,172.49137543122842,2070.0,14,1.0,0
1643,48,1.0,2.0,9,1.0,1.0,3.0,4,2.0,1.0,2,0.0,1.0,2.0,342,1.0,0.0,1,1,0,2_2,341.965803419658,2052.0,17,2.0,0
1644,46,1.0,2.0,16,2.0,1.0,3.0,4,1.0,0.0,5,0.0,2.0,1.0,560,3.0,1.0,2,1,0,1_1,279.98600069996496,1344.0,24,1.0,0
1645,38,1.0,2.0,34,2.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,300,2.0,0.0,1,1,0,2_2,299.97000299970006,1200.0,42,2.0,0
1646,43,0.0,2.0,9,1.0,1.0,3.0,5,1.0,1.0,5,0.0,1.0,1.0,363,2.0,1.0,1,1,1,1_1,362.96370362963705,871.2,19,2.0,0
1647,24,1.0,2.0,24,1.0,1.0,3.0,4,4.0,1.0,2,0.0,2.0,4.0,250,3.0,0.0,2,1,0,4_4,124.99375031248437,1500.0,32,1.0,0
1648,56,1.0,2.0,27,1.0,1.0,3.0,4,2.0,1.0,7,0.0,2.0,2.0,334,0.0,0.0,1,0,0,2_2,333.96660333966605,572.5714285714286,35,2.0,0
1649,36,1.0,2.0,12,2.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,345,2.0,0.0,1,1,0,2_2,344.96550344965505,1380.0,20,2.0,0
1650,41,1.0,2.0,27,1.0,1.0,3.0,4,2.0,1.0,2,0.0,1.0,2.0,348,2.0,0.0,1,1,0,2_2,347.965203479652,2088.0,35,2.0,0
1651,38,1.0,2.0,27,1.0,1.0,3.0,4,1.0,1.0,3,0.0,1.0,1.0,400,0.0,1.0,1,0,0,1_1,399.9600039996,1600.0,35,2.0,0
1652,33,1.0,2.0,33,1.0,0.0,3.0,4,2.0,1.0,1,0.0,1.0,2.0,312,3.0,0.0,1,1,0,2_2,311.96880311968806,3744.0,41,2.0,0
1653,40,1.0,2.0,35,2.0,0.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,364,3.0,0.0,1,1,0,2_2,363.96360363963606,1456.0,43,2.0,0
1654,45,1.0,2.0,22,2.0,1.0,3.0,4,3.0,1.0,2,0.0,1.0,1.0,399,2.0,1.0,2,1,0,3_1,199.49002549872503,2394.0,30,1.0,0
1655,46,1.0,2.0,6,2.0,1.0,3.0,4,3.0,0.0,2,0.0,2.0,3.0,379,2.0,0.0,1,1,0,3_3,378.96210378962104,2274.0,14,2.0,0
1656,26,1.0,3.0,16,0.0,0.0,3.0,4,4.0,0.0,2,0.0,1.0,4.0,269,2.0,1.0,1,1,0,4_4,268.97310268973104,1614.0,24,2.0,0
1657,28,1.0,3.0,11,2.0,0.0,3.0,4,2.0,1.0,3,0.0,2.0,2.0,314,2.0,1.0,1,1,0,2_2,313.968603139686,1256.0,19,2.0,0
1658,44,0.0,2.0,7,1.0,1.0,3.0,4,3.0,1.0,2,0.0,2.0,3.0,425,0.0,1.0,2,0,0,3_3,212.48937553122343,2550.0,15,1.0,0
1659,56,1.0,2.0,9,1.0,1.0,3.0,4,3.0,1.0,2,0.0,1.0,3.0,442,2.0,1.0,2,1,0,3_3,220.98895055247235,2652.0,17,1.0,0
1660,36,1.0,2.0,9,0.0,1.0,3.0,4,2.0,1.0,7,0.0,1.0,2.0,352,2.0,0.0,2,1,0,2_2,175.99120043997797,603.4285714285714,17,1.0,0
1661,26,0.0,2.0,9,1.0,1.0,3.0,4,3.0,1.0,2,0.0,1.0,3.0,400,1.0,0.0,1,1,0,3_3,399.9600039996,2400.0,17,2.0,0
1662,40,1.0,2.0,8,1.0,1.0,3.0,5,2.0,1.0,3,0.0,2.0,2.0,315,2.0,1.0,1,1,1,2_2,314.96850314968503,1260.0,18,2.0,0
1663,30,1.0,2.0,13,1.0,1.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,324,2.0,0.0,1,1,0,4_4,323.967603239676,1944.0,21,2.0,0
1664,41,1.0,2.0,35,1.0,0.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,355,3.0,0.0,1,1,0,2_2,354.96450354964503,852.0,43,2.0,0
1665,49,1.0,2.0,7,2.0,1.0,3.0,4,3.0,0.0,2,0.0,2.0,3.0,400,1.0,1.0,1,1,0,3_3,399.9600039996,2400.0,15,2.0,0
1666,41,1.0,2.0,10,1.0,1.0,3.0,4,3.0,0.0,2,0.0,1.0,3.0,392,3.0,1.0,1,1,0,3_3,391.96080391960805,2352.0,18,2.0,0
1667,23,1.0,2.0,8,2.0,1.0,3.0,4,3.0,1.0,2,0.0,2.0,3.0,364,2.0,0.0,1,1,0,3_3,363.96360363963606,2184.0,16,2.0,1
1668,51,1.0,2.0,19,1.0,1.0,3.0,4,3.0,0.0,7,0.0,1.0,3.0,462,3.0,0.0,2,1,0,3_3,230.9884505774711,792.0,27,1.0,0
1669,25,1.0,2.0,13,0.0,0.0,3.0,4,4.0,0.0,3,0.0,2.0,4.0,266,3.0,0.0,1,1,0,4_4,265.973402659734,1064.0,21,2.0,0
1670,37,1.0,2.0,34,2.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,346,2.0,0.0,1,1,0,2_2,345.96540345965406,1384.0,42,2.0,0
1671,40,1.0,3.0,29,2.0,0.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,374,1.0,0.0,1,1,0,2_2,373.96260373962605,1496.0,37,2.0,0
1672,44,1.0,2.0,16,1.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,343,3.0,0.0,1,1,0,2_2,342.965703429657,1372.0,24,2.0,0
1673,33,1.0,2.0,11,1.0,0.0,3.0,5,2.0,1.0,2,0.0,2.0,2.0,308,0.0,0.0,1,0,1,2_2,307.969203079692,1848.0,21,2.0,0
1674,42,1.0,2.0,9,2.0,1.0,3.0,4,4.0,1.0,5,0.0,1.0,4.0,331,2.0,0.0,1,1,0,4_4,330.966903309669,794.4,17,2.0,0
1675,37,1.0,2.0,15,1.0,0.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,249,2.0,0.0,1,1,0,2_2,248.97510248975104,597.6,23,2.0,0
1676,27,0.0,2.0,11,2.0,1.0,3.0,5,2.0,1.0,3,0.0,1.0,2.0,317,2.0,0.0,1,1,1,2_2,316.96830316968305,1268.0,21,2.0,0
1677,40,1.0,1.0,28,2.0,1.0,3.0,5,2.0,1.0,5,0.0,2.0,2.0,337,2.0,0.0,1,1,1,2_2,336.966303369663,808.8,38,2.0,0
1678,53,0.0,1.0,13,2.0,0.0,3.0,5,4.0,1.0,4,0.0,2.0,4.0,250,2.0,0.0,0,1,1,4_4,2500000.0,750.0,23,3.0,0
1679,27,1.0,1.0,8,1.0,0.0,3.0,5,2.0,1.0,2,0.0,1.0,2.0,341,3.0,1.0,0,1,1,2_2,3410000.0,2046.0,18,3.0,0
1680,39,0.0,2.0,7,2.0,1.0,2.0,5,2.0,1.0,3,0.0,0.0,2.0,354,2.0,1.0,1,1,1,2_2,353.964603539646,1416.0,17,1.0,0
1681,56,1.0,1.0,8,1.0,1.0,3.0,5,2.0,1.0,7,1.0,1.0,2.0,408,1.0,1.0,1,1,1,2_2,407.95920407959204,699.4285714285714,18,2.0,0
1682,52,1.0,2.0,10,1.0,1.0,3.0,4,1.0,1.0,7,0.0,1.0,1.0,462,3.0,0.0,2,1,0,1_1,230.9884505774711,792.0,18,1.0,0
1683,32,0.0,2.0,10,1.0,0.0,2.0,6,4.0,1.0,3,0.0,0.0,4.0,300,0.0,0.0,1,0,1,4_4,299.97000299970006,1200.0,22,1.0,1
1684,40,1.0,1.0,9,1.0,0.0,4.0,4,0.0,0.0,3,0.0,2.0,0.0,541,2.0,1.0,1,1,0,0_0,540.9459054094591,2164.0,17,3.0,0
1685,34,1.0,1.0,14,1.0,1.0,4.0,5,4.0,1.0,3,0.0,1.0,4.0,300,2.0,1.0,1,1,0,4_4,299.97000299970006,1200.0,24,3.0,0
1686,39,1.0,1.0,9,1.0,0.0,4.0,5,4.0,1.0,2,0.0,2.0,4.0,312,3.0,0.0,1,1,0,4_4,311.96880311968806,1872.0,19,3.0,0
1687,40,0.0,1.0,30,1.0,0.0,4.0,5,2.0,1.0,3,0.0,2.0,2.0,350,2.0,0.0,1,1,0,2_2,349.96500349965004,1400.0,40,3.0,0
1688,38,1.0,1.0,12,2.0,1.0,2.0,6,4.0,1.0,4,0.0,-1.0,4.0,379,1.0,0.0,1,1,1,4_4,378.96210378962104,1137.0,24,1.0,0
1689,35,1.0,1.0,9,1.0,0.0,2.0,5,4.0,1.0,3,0.0,-1.0,4.0,321,2.0,1.0,1,1,1,4_4,320.96790320967904,1284.0,19,1.0,0
1690,41,1.0,2.0,22,2.0,1.0,3.0,4,2.0,1.0,5,1.0,1.0,2.0,333,3.0,0.0,1,1,0,2_2,332.96670332966704,799.2,30,2.0,0
1691,42,1.0,1.0,35,2.0,1.0,2.0,5,2.0,1.0,4,0.0,-2.0,2.0,412,3.0,0.0,1,1,1,2_2,411.958804119588,1236.0,45,1.0,0
1692,26,1.0,2.0,11,0.0,1.0,3.0,4,2.0,1.0,5,0.0,-1.0,3.0,392,1.0,0.0,2,1,0,2_3,195.99020048997548,940.8,19,1.0,0
1693,51,1.0,2.0,7,1.0,1.0,3.0,4,4.0,1.0,7,0.0,-1.0,4.0,307,2.0,0.0,2,1,0,4_4,153.4923253837308,526.2857142857143,15,1.0,0
1694,32,1.0,2.0,9,0.0,1.0,3.0,4,2.0,1.0,3,0.0,-1.0,2.0,355,1.0,0.0,2,1,0,2_2,177.49112544372778,1420.0,17,1.0,0
1695,34,0.0,1.0,15,1.0,1.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,325,0.0,0.0,1,0,0,4_4,324.967503249675,1950.0,23,2.0,1
1696,51,0.0,1.0,14,2.0,1.0,3.0,4,2.0,1.0,5,0.0,1.0,2.0,356,2.0,0.0,2,1,0,2_2,177.99110044497775,854.4,22,1.0,0
1697,39,0.0,1.0,31,1.0,0.0,3.0,5,2.0,1.0,3,0.0,1.0,2.0,310,3.0,0.0,1,1,1,2_2,309.96900309969004,1240.0,41,2.0,0
1698,38,1.0,1.0,10,1.0,0.0,3.0,4,3.0,1.0,7,0.0,1.0,3.0,353,1.0,1.0,2,1,0,3_3,176.4911754412279,605.1428571428571,18,1.0,0
1699,45,1.0,1.0,8,1.0,1.0,3.0,4,4.0,1.0,5,0.0,1.0,4.0,318,2.0,0.0,1,1,0,4_4,317.968203179682,763.2,16,2.0,0
1700,50,1.0,1.0,7,2.0,0.0,3.0,4,3.0,1.0,2,0.0,2.0,3.0,418,1.0,0.0,2,1,0,3_3,208.98955052247385,2508.0,15,1.0,0
1701,34,0.0,1.0,14,2.0,0.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,330,3.0,1.0,1,1,0,4_4,329.96700329967,1980.0,22,2.0,0
1702,36,1.0,1.0,12,2.0,1.0,3.0,4,4.0,1.0,5,0.0,1.0,4.0,300,2.0,0.0,1,1,0,4_4,299.97000299970006,720.0,20,2.0,0
1703,55,0.0,1.0,7,1.0,0.0,3.0,4,2.0,1.0,2,0.0,2.0,2.0,331,1.0,0.0,1,1,0,2_2,330.966903309669,1986.0,15,2.0,0
1704,32,1.0,1.0,13,2.0,1.0,3.0,4,4.0,1.0,3,0.0,1.0,4.0,257,0.0,1.0,1,0,0,4_4,256.97430256974303,1028.0,21,2.0,1
1705,45,0.0,1.0,16,1.0,1.0,3.0,4,2.0,1.0,5,0.0,2.0,2.0,400,3.0,0.0,1,1,0,2_2,399.9600039996,960.0,24,2.0,0
1706,38,0.0,1.0,24,1.0,1.0,3.0,4,3.0,1.0,2,0.0,1.0,3.0,384,0.0,1.0,1,0,0,3_3,383.96160383961603,2304.0,32,2.0,0
1707,36,1.0,1.0,7,1.0,1.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,310,1.0,1.0,1,1,0,4_4,309.96900309969004,1860.0,15,2.0,0
1708,41,0.0,1.0,15,2.0,1.0,3.0,4,1.0,1.0,4,0.0,2.0,1.0,548,0.0,0.0,2,0,0,1_1,273.9863006849657,1644.0,23,1.0,0
1709,54,0.0,1.0,15,2.0,1.0,3.0,4,3.0,1.0,2,0.0,2.0,3.0,434,2.0,1.0,1,1,0,3_3,433.95660433956607,2604.0,23,2.0,0
1710,45,1.0,1.0,28,2.0,1.0,3.0,4,3.0,1.0,4,0.0,1.0,2.0,394,1.0,0.0,1,1,0,3_2,393.960603939606,1182.0,36,2.0,0
1711,47,0.0,1.0,7,1.0,1.0,3.0,4,1.0,1.0,2,0.0,1.0,1.0,395,2.0,1.0,1,1,0,1_1,394.960503949605,2370.0,15,2.0,0
1712,44,1.0,1.0,7,0.0,1.0,3.0,4,4.0,1.0,7,0.0,1.0,4.0,328,0.0,0.0,2,0,0,4_4,163.99180040997948,562.2857142857143,15,1.0,0
1713,45,1.0,1.0,14,2.0,1.0,3.0,4,3.0,0.0,2,0.0,2.0,3.0,371,3.0,1.0,1,1,0,3_3,370.962903709629,2226.0,22,2.0,0
1714,35,0.0,1.0,11,1.0,0.0,3.0,4,4.0,1.0,5,0.0,1.0,4.0,316,2.0,0.0,1,1,0,4_4,315.96840315968404,758.4,19,2.0,0
1715,47,0.0,1.0,8,2.0,1.0,3.0,4,2.0,1.0,8,0.0,2.0,2.0,430,2.0,0.0,1,1,0,2_2,429.95700429957003,645.0,16,2.0,0
1716,28,1.0,1.0,14,1.0,0.0,3.0,5,4.0,1.0,3,0.0,1.0,4.0,323,2.0,0.0,2,1,1,4_4,161.4919254037298,1292.0,24,1.0,0
1717,33,1.0,1.0,20,2.0,1.0,3.0,4,4.0,1.0,3,0.0,1.0,4.0,305,3.0,1.0,1,1,0,4_4,304.96950304969505,1220.0,28,2.0,0
1718,26,1.0,1.0,8,1.0,1.0,3.0,4,4.0,1.0,3,0.0,1.0,4.0,314,2.0,0.0,1,1,0,4_4,313.968603139686,1256.0,16,2.0,0
1719,37,1.0,1.0,10,0.0,0.0,3.0,4,4.0,1.0,1,0.0,2.0,4.0,270,3.0,1.0,2,1,0,4_4,134.99325033748312,3240.0,18,1.0,0
1720,55,1.0,1.0,9,1.0,0.0,3.0,5,0.0,0.0,6,0.0,1.0,0.0,500,0.0,0.0,1,0,1,0_0,499.95000499950004,1000.0,19,2.0,0
1721,30,1.0,1.0,9,2.0,1.0,3.0,4,4.0,1.0,2,0.0,1.0,4.0,327,0.0,0.0,1,0,0,4_4,326.96730326967304,1962.0,17,2.0,0
1722,26,1.0,1.0,9,1.0,1.0,3.0,4,2.0,1.0,2,0.0,2.0,2.0,318,3.0,0.0,1,1,0,2_2,317.968203179682,1908.0,17,2.0,0
1723,52,1.0,2.0,33,1.0,0.0,3.0,4,1.0,1.0,5,0.0,2.0,1.0,500,2.0,0.0,2,1,0,1_1,249.98750062496873,1200.0,41,1.0,0
1724,36,1.0,2.0,16,2.0,1.0,3.0,4,2.0,1.0,3,0.0,-1.0,2.0,300,2.0,1.0,2,1,0,2_2,149.99250037498123,1200.0,24,1.0,0
1725,31,1.0,2.0,12,1.0,1.0,3.0,4,2.0,1.0,3,0.0,1.0,2.0,265,2.0,1.0,1,1,0,2_2,264.97350264973505,1060.0,20,2.0,0
1726,59,0.0,1.0,8,2.0,1.0,3.0,4,1.0,1.0,4,1.0,1.0,1.0,520,2.0,1.0,2,1,0,1_1,259.98700064996746,1560.0,16,1.0,0
1727,54,0.0,1.0,12,2.0,1.0,3.0,4,3.0,1.0,5,1.0,1.0,3.0,400,2.0,0.0,2,1,0,3_3,199.99000049997497,960.0,20,1.0,0
1728,35,1.0,2.0,8,2.0,0.0,3.0,6,2.0,1.0,5,0.0,2.0,2.0,362,3.0,1.0,1,1,1,2_2,361.96380361963804,868.8,20,2.0,0
1729,51,1.0,2.0,15,1.0,1.0,3.0,6,0.0,0.0,6,0.0,1.0,0.0,550,3.0,0.0,1,1,1,0_0,549.9450054994501,1100.0,27,2.0,0
1730,51,1.0,1.0,23,2.0,1.0,3.0,4,1.0,1.0,5,0.0,2.0,1.0,510,2.0,1.0,1,1,0,1_1,509.9490050994901,1224.0,31,2.0,0
1731,40,1.0,1.0,14,0.0,0.0,3.0,4,3.0,1.0,2,0.0,1.0,3.0,510,2.0,1.0,1,1,0,3_3,509.9490050994901,3060.0,22,2.0,0
1732,27,1.0,3.0,16,1.0,1.0,2.0,4,4.0,0.0,7,1.0,1.0,4.0,266,0.0,0.0,0,0,1,4_4,2660000.0,456.0,24,2.0,1
1733,35,1.0,2.0,10,2.0,1.0,3.0,2,2.0,1.0,3,1.0,1.0,2.0,314,2.0,0.0,2,1,0,2_2,156.99215039248037,1256.0,14,1.0,0
1734,46,1.0,1.0,11,1.0,1.0,3.0,5,4.0,1.0,3,0.0,-1.0,4.0,328,2.0,0.0,2,1,1,4_4,163.99180040997948,1312.0,21,1.0,0
1735,36,1.0,1.0,6,1.0,0.0,3.0,4,0.0,1.0,2,0.0,-1.0,0.0,326,2.0,1.0,2,1,0,0_0,162.9918504074796,1956.0,14,1.0,0
1736,39,1.0,1.0,13,1.0,0.0,4.0,4,4.0,1.0,3,0.0,-1.0,3.0,398,3.0,1.0,3,1,0,4_3,132.66224459184693,1592.0,21,1.0,0
1737,38,1.0,1.0,12,2.0,0.0,3.0,4,2.0,1.0,5,0.0,0.0,2.0,311,3.0,0.0,2,1,0,2_2,155.49222538873056,746.4,20,1.0,0
1738,59,0.0,1.0,8,2.0,1.0,3.0,4,3.0,1.0,2,0.0,-2.0,3.0,447,2.0,1.0,2,1,0,3_3,223.48882555872203,2682.0,16,1.0,0
1739,21,0.0,3.0,15,1.0,1.0,1.0,3,4.0,1.0,1,0.0,1.0,2.0,261,0.0,0.0,0,0,1,4_2,2610000.0,3132.0,21,1.0,1
1740,32,1.0,2.0,23,1.0,0.0,1.0,1,4.0,1.0,2,0.0,2.0,4.0,262,0.0,0.0,0,0,0,4_4,2620000.0,1572.0,25,1.0,0
1741,21,1.0,2.0,15,1.0,0.0,1.0,3,4.0,1.0,2,0.0,1.0,4.0,260,0.0,0.0,0,0,1,4_4,2600000.0,1560.0,21,1.0,0
1742,37,0.0,2.0,14,2.0,1.0,2.0,2,3.0,1.0,2,0.0,2.0,3.0,375,3.0,1.0,1,1,0,3_3,374.96250374962506,2250.0,18,1.0,0
1743,32,1.0,2.0,6,1.0,1.0,2.0,4,4.0,1.0,2,0.0,2.0,4.0,255,2.0,0.0,1,1,1,4_4,254.97450254974504,1530.0,14,1.0,0
1744,35,1.0,1.0,6,0.0,1.0,3.0,6,4.0,1.0,3,0.0,1.0,4.0,310,2.0,1.0,1,1,1,4_4,309.96900309969004,1240.0,18,2.0,0
1745,45,1.0,2.0,14,1.0,1.0,4.0,4,0.0,1.0,8,0.0,0.0,0.0,530,3.0,1.0,3,1,0,0_0,176.6607779740675,795.0,22,1.0,0
1746,56,1.0,1.0,14,2.0,1.0,3.0,4,1.0,1.0,4,0.0,2.0,1.0,568,2.0,1.0,2,1,0,1_1,283.98580070996445,1704.0,22,1.0,1
1747,36,0.0,1.0,14,1.0,0.0,2.0,1,3.0,1.0,2,0.0,2.0,3.0,409,1.0,1.0,1,1,0,3_3,408.95910408959105,2454.0,16,1.0,0
1748,32,0.0,1.0,8,1.0,0.0,1.0,1,4.0,1.0,2,0.0,1.0,4.0,259,3.0,1.0,0,1,0,4_4,2590000.0,1554.0,10,1.0,0
1749,30,1.0,1.0,17,2.0,0.0,2.0,1,2.0,1.0,3,0.0,2.0,2.0,300,1.0,0.0,1,1,0,2_2,299.97000299970006,1200.0,19,1.0,0
1750,49,0.0,1.0,15,1.0,1.0,2.0,3,2.0,1.0,1,0.0,2.0,2.0,295,0.0,0.0,1,0,0,2_2,294.970502949705,3540.0,21,1.0,0
1751,39,0.0,1.0,29,2.0,1.0,2.0,2,2.0,1.0,3,0.0,1.0,2.0,346,0.0,0.0,1,0,0,2_2,345.96540345965406,1384.0,33,1.0,0
1752,34,0.0,1.0,18,1.0,0.0,1.0,1,4.0,0.0,2,0.0,1.0,4.0,270,0.0,1.0,0,0,0,4_4,2700000.0,1620.0,20,1.0,0
1753,29,0.0,2.0,16,1.0,0.0,1.0,3,4.0,0.0,1,0.0,1.0,4.0,255,0.0,0.0,0,0,1,4_4,2550000.0,3060.0,22,1.0,0
1754,52,1.0,3.0,16,1.0,1.0,1.0,1,1.0,-1.0,3,0.0,1.0,1.0,450,3.0,0.0,0,1,0,1_1,4500000.0,1800.0,18,1.0,0
1755,53,1.0,1.0,12,1.0,0.0,1.0,3,3.0,0.0,2,0.0,1.0,3.0,317,2.0,1.0,0,1,1,3_3,3170000.0,1902.0,18,1.0,0
1756,32,0.0,2.0,8,1.0,0.0,2.0,5,4.0,0.0,2,0.0,-1.0,4.0,318,0.0,1.0,0,0,1,4_4,3180000.0,1908.0,18,2.0,1
1757,42,1.0,2.0,6,2.0,1.0,2.0,5,4.0,-1.0,7,0.0,-1.0,4.0,314,2.0,0.0,1,1,1,4_4,313.968603139686,538.2857142857143,16,1.0,0
1758,58,1.0,1.0,31,2.0,0.0,2.0,5,1.0,0.0,4,0.0,-1.0,1.0,414,3.0,1.0,0,1,1,1_1,4140000.0,1242.0,41,2.0,0
1759,42,1.0,2.0,12,2.0,1.0,2.0,5,4.0,-1.0,5,0.0,-1.0,4.0,332,2.0,1.0,0,1,1,4_4,3320000.0,796.8,22,2.0,1
1760,25,0.0,2.0,22,1.0,1.0,1.0,3,4.0,1.0,2,1.0,1.0,4.0,260,2.0,0.0,0,1,1,4_4,2600000.0,1560.0,28,1.0,1
1761,40,1.0,2.0,8,2.0,1.0,1.0,2,2.0,-1.0,5,1.0,2.0,3.0,322,3.0,1.0,0,1,0,2_3,3220000.0,772.8,12,1.0,0
1762,50,1.0,1.0,9,2.0,1.0,2.0,3,1.0,1.0,4,0.0,-2.0,1.0,500,3.0,1.0,1,1,0,1_1,499.95000499950004,1500.0,15,1.0,0
1763,49,1.0,1.0,11,1.0,1.0,3.0,4,1.0,1.0,6,0.0,1.0,1.0,525,2.0,0.0,0,1,0,1_1,5250000.0,1050.0,19,3.0,0
1764,45,0.0,2.0,15,0.0,1.0,1.0,3,4.0,0.0,2,0.0,1.0,4.0,257,0.0,1.0,0,0,1,4_4,2570000.0,1542.0,21,1.0,1
1765,58,1.0,2.0,15,1.0,1.0,2.0,3,2.0,1.0,3,0.0,-2.0,2.0,340,2.0,0.0,1,1,0,2_2,339.96600339966005,1360.0,21,1.0,0
1766,28,0.0,3.0,17,1.0,0.0,2.0,5,4.0,0.0,4,0.0,0.0,4.0,250,0.0,1.0,0,0,1,4_4,2500000.0,750.0,27,2.0,1
1767,41,1.0,2.0,36,2.0,0.0,3.0,5,2.0,1.0,7,0.0,1.0,2.0,364,2.0,1.0,1,1,1,2_2,363.96360363963606,624.0,46,2.0,0
1768,34,0.0,2.0,18,1.0,0.0,3.0,5,2.0,1.0,3,0.0,2.0,2.0,345,2.0,1.0,1,1,1,2_2,344.96550344965505,1380.0,28,2.0,0
1769,43,0.0,2.0,16,2.0,0.0,3.0,5,2.0,1.0,1,0.0,1.0,2.0,400,2.0,1.0,2,1,1,2_2,199.99000049997497,4800.0,26,1.0,0
1770,20,1.0,2.0,14,0.0,1.0,3.0,5,2.0,1.0,3,0.0,1.0,2.0,319,0.0,1.0,1,0,1,2_2,318.968103189681,1276.0,24,2.0,0
1771,35,0.0,3.0,18,2.0,1.0,3.0,5,2.0,1.0,3,0.0,2.0,2.0,336,1.0,0.0,1,1,1,2_2,335.966403359664,1344.0,28,2.0,0
1772,50,1.0,2.0,22,1.0,0.0,3.0,5,4.0,1.0,2,0.0,1.0,4.0,338,1.0,1.0,1,1,1,4_4,337.96620337966203,2028.0,32,2.0,0
1773,31,1.0,2.0,16,0.0,1.0,3.0,5,4.0,1.0,7,0.0,1.0,4.0,316,0.0,0.0,2,0,1,4_4,157.99210039498024,541.7142857142857,26,1.0,0
1774,43,1.0,2.0,9,1.0,1.0,3.0,4,0.0,1.0,4,0.0,0.0,0.0,542,2.0,0.0,2,1,0,0_0,270.9864506774661,1626.0,17,1.0,0
1775,49,1.0,1.0,8,1.0,1.0,3.0,5,0.0,1.0,6,0.0,2.0,0.0,566,2.0,0.0,1,1,1,0_0,565.943405659434,1132.0,18,2.0,0
1776,37,0.0,1.0,20,1.0,1.0,3.0,5,2.0,1.0,3,0.0,1.0,2.0,325,3.0,1.0,1,1,1,2_2,324.967503249675,1300.0,30,2.0,0
1777,43,1.0,1.0,12,1.0,1.0,3.0,5,3.0,1.0,3,0.0,1.0,3.0,450,2.0,1.0,1,1,1,3_3,449.95500449955006,1800.0,22,2.0,0
1778,36,1.0,1.0,17,2.0,1.0,4.0,4,2.0,1.0,3,0.0,1.0,2.0,384,0.0,1.0,1,0,0,2_2,383.96160383961603,1536.0,25,3.0,0
1779,34,0.0,2.0,10,1.0,1.0,2.0,4,2.0,1.0,4,0.0,1.0,2.0,308,0.0,0.0,1,0,1,2_2,307.969203079692,924.0,18,1.0,0
1780,32,1.0,1.0,14,2.0,1.0,3.0,5,3.0,1.0,2,0.0,2.0,3.0,457,2.0,1.0,2,1,1,3_3,228.48857557122142,2742.0,24,1.0,0
1781,25,0.0,2.0,14,2.0,1.0,3.0,4,4.0,1.0,7,0.0,-1.0,4.0,267,0.0,0.0,1,0,0,4_4,266.973302669733,457.7142857142857,22,2.0,1
1782,44,1.0,2.0,9,2.0,1.0,3.0,4,2.0,1.0,2,0.0,-1.0,3.0,365,2.0,0.0,1,1,0,2_3,364.963503649635,2190.0,17,2.0,0
